review,label
Thanks to snapdeal for this price device working fine I have used one week after writing this review device performance and iOS operating system is good only one backlog battery drains quickly using mobile data other wise device is awsome . Snapdeal deliver original new device I have check this in Apple warranty page warrant for one year from the device activation date. Thanks to snapdeal for quick delivery and good price,1.0
good product but the delivery was late,1.0
Nice phone but delivery is bit slow and less discount,1.0
Thanks snap deal for faster delivery. Loving this phone.,1.0
Good delivery time & good packaging..,1.0
excellent service,1.0
"Here, we dont want discuss about the product iphone 5s , because its a Apple Product , so no issues.. What to consider is whether they are providing a genuine product or not?My View :100% Original Genuine ProductVery Super Fast DeliveryGood PackingLow cost compared to FlipkartVery Much Satisfied No Issues ????????????????????????????Happy iphone 5s ???? Love you Snapdeal??",1.0
Good product with timely delivery,1.0
Satisfied with your delivery and quality its all good,1.0
"There is no need to talk about  the iPhone 5S as the entire net is singing songs about the device. What I would like to review is the service provided by Snapdeal. I am an ardent buyer from Amazon and have always found them to be good with their service. Off late I found them a bit expensive and therefore I started looking at other ecom sites. In my search I found that iPhone 5S was available at the cheapest price on Snapdeal and I had the best EMI offer as well. The follow up of SD was too good to believe, I received regular updates from their shipping company and within 2 days I received my brand new iPhone 5S. I must put it on records that SD has caught up with the bigger players and is not only catching up with them but also beating them in their own game,",1.0
Soo fluidic...i love it..good packaging and prompt delivery from snapdeal,1.0
Fast delivery.... ?,1.0
1st I glad to tell you that it is the original new Apple iPhone 5s from India box MRP 25000 for silver 16 gb . So it gets some new specs like iOS Version is 9 whether the old was 7 and its manufacturing date is april 2016. No problem at all and no heating issues because it's the original version and upgraded. So go on. But i want to mention here don't buy any apple 5s products from flipkart because they are fake and refurbished. So friends thanks to all and thanks to snapdeal . The delivery was as expected good . I'm enjoying this phone so much and hope you also ???????? ???? ???? ????,1.0
Love my new iPhone 5s .it is awesome and service from snap deal was great ... That's why I love snap deal 100% original and authentic product.,1.0
"good, fast delivery, good seller, Recommender",1.0
100% genuine product with Apple India warranty and on time delivery nicely packed,1.0
This is an awesome product..i would have rated it 5 but its delivery needs to be  to improved a bit and customer interface could be better otherwise no doubt the product is Perfect.,1.0
Thank you very much snapdeal for providing me such a genuine product and most important i was been delivered with in one day and that was more special for me I wish you best of luck and hoping for such kind of professional service in future too,1.0
Very thing gud except battery .it is the only problem that it is very poor and delivery quality also very bad and received product very late I.e. Currently only 3 stars from my side,0.0
"Every thing was good except delivery date,I got this phone one day delay from it's scheduled date.",1.0
"Switched from android to ios very good experience. Performance of phone is very good. Yes apple is apple no one can beat it. Happy with snapdeal, quick delivery. Apr 16 manufactured phone",1.0
On time delivery from snapdeal. Packed very nicely and original product.,1.0
"mobile is perfectly fine.. thanks to SNAPDEAL for reasonable price comparing FLIP KART and AMAZON.Delivery is also fine,but please make us known if it is delivering on the next day during, placing the order itself.it shown me my order delivery will be happen after 4 days from my ordering but came on next day.its very good but mention us before,thanks :-)",1.0
"thanks snap-deal for fast delivery, happy and satisfied with the phone",1.0
On-time delivery and iPhone rocks...,1.0
"I appreciate snapdeal's delivery and booking system. the product was shared on the website  with great clarity, the product was delivered as per the claims made on the site, and delivered well on time. Thank you snapdeal for making it an experience!",1.0
on time delivery and perfect gadget to use.,1.0
"Its really awesome, get the product a day before delivery, very fast service and mobile too",1.0
good service,1.0
Good product. Timely delivery,1.0
"Awesome product, firmware updated. Its apple so needs no feedback! I would like to mention the delivery which was so quick, they delivered it the next day without any extra charges.",1.0
"finally, i got my first iphone.delivery was quick and with decent packing.now coming to iphone , what more i can say about it .its awesome phone , handy , exactly how i wanted.superb camera quality and music.used for one week till now, good battery life, though using wifi whole day and games.very happy with the phone, and the quality that apple give.",1.0
excellent delivery & service.,1.0
"No any harsh words, Great delivery by snapdeal and I received it on time.... packing is so good......",1.0
"its good, speed delivery",1.0
I ordered on 5th and got delivery on 7th .On time and original product.Excellent service.,1.0
Hi all First of all an Apple iPhone doesnt need someone one review.  But if someone is interested to know about it.I ve just a single sentence. Tht it is just awesome quietly brilliant. 5 star to snapdeal for a dependable and good looking  packing style.All the more product has been delivered by snapdeal a day before the given esteemed time.Thank you snapdeal.I m loving it.Let me ready for my next phone snapdeal. I ll be here again n again n again.,1.0
Nice product. Bought it for the second time. Excellent delivery by snapdeal.,1.0
I like snapdeal  with secure and fast service,0.0
Product is good.but delivery is little slow..,1.0
Amazing phone reached on time and the service was also good .,1.0
Original piece. Issues with OS.. Snapdeal is good.. Packing is not good.. Packed like an china mobile.. Satisfied.,1.0
Impeccable delivery by Snapdeal and great phone. Highly recommended,1.0
I LOVED THE PHONE BUT YOU GUYS SHOULD IMPROVE YOUR PACKING,1.0
Minimum Time Delivery.Excellent packing and competitive price. Good experience.,1.0
"delivery are very fast,and product working great,original product,good working snapdeal.",1.0
Nice awesome phone ; received in good condition & excellent packing .Thank u snapdeal for providing me iphone 5s silver  @ cheaper price lesser then market price & other online shopping site too .Thank u Snapdeal for providing the best deal ever.,1.0
Great deal by snapdeal genuine products and fast delivery,1.0
Most catchy price...Delivery was good...Happy to buy it from Snapdeal,1.0
"Purchased iPhone5s 16 GB recently from snapdeal, phone was delivered in 3-5 days as stated in their portal and the update of delivery was there in the portal and throughMessage intimation. Product was good, genuine and original , you can check the authenticity through apple site. Totally satistfied, nice service support",1.0
"- Recently brought it from Snapdeal, was delivered in 2-3 days. - Excellent Packing- Manufactured in March 2016- Comes with IOS 9.2 and upgradeable to IOS 9.3.1- If you like large screen phones, you will face discomfort intially.- Phone never lags and runs smoothly- Recommanded",1.0
very timely delivery,1.0
GREAT PRODUCT and timely delivery,1.0
"After using for more than a month i would definitely say this is an awesome phone, great service by snapdeal",1.0
Very good service and original product . I love Snapdeal,1.0
Nice mob with attractive packing,1.0
Great Product and excellent SNAPDEAL service.,1.0
I have received iphone in time with very good packing.also it is of letest manufacturing.thanks snapdeal for service.,1.0
really good pricing nd fast services totally reliable,1.0
Excellent product.Prompt delivery by SD.Packaging was excellent.,1.0
Really Satisfied... Timely delivery... Genuine product... What else :),1.0
"Authentic product and fast delivery. For those who are confused to buy it or not because of the old specifications. Well, i must tell you it will serve you good for the next 2 years easily... Go for it... No lag whatsoever in games or apps...",1.0
"Product was new Mar16 Import, Valid one Yr India warranty. Iphone is as usual the best product, Snap deal gave the best price. all worked out well, good experience buying at snapdeal.",1.0
"We all know about iPhone 5S - I don't think I can add much value with my review here. However, the experience with Snapdeal was brilliant - like my previous experiences. The package arrived safe and well packed and was delivered before the promised time, will certainly come back to snapdeal for future purchases.",1.0
Good experence this time i got the delivery late bt i m satisfy with u,1.0
Good on time delivery,1.0
I am highly satisfied with the service and product authencity. However my concern is only with not able to contact courier people. I received this product from gojavas and for follow up there was no local contact no.i dont know whether is it feasible or not.,1.0
Really great service by snapdeal,1.0
Everything is perfect and delivery is way better that expected. Good work snap deal. Please ask the carrier go javas to update correct tracking.,1.0
"Product : No expert reviews here. iPhone is the best you can get in market. Bought it for my wife and she was not that happy with the front and rear camera which I have to admit. None the less, the phone itself is a gem to use. Puts you in premium category between friends.Service : Snapdeal has always been favorite even if I have bought products from all other site. Best product pricing, i.e. 17805 (ordered from app), exceptional delivery and excellent packaging. Service was icing on the cake for the pride which I feel after buying the product.",1.0
very good product.good service from snapdeal got a latest iphone  in cheap price . I recommend to buy from snapdeal rather than amazon or flipkart which has higher cost with poor service,1.0
Nice phone.... Nice snapdeal service....,1.0
I hv purchased iphone 5s frm snpdl....it's amazing phn in vry less rate...and tnx snpdl to make it true ..and quick delivery...,1.0
finally ! The wait is over best phone ever.... Best packing and the product is too good......,1.0
VERY GOOD PHONE BY APPLE AND  GOOD SERVICE BY SNAPDEAL TOO.,1.0
Nice product and very very nice service by Snapdeal,1.0
excellent service received in 1 day. really its a miracle... Mobile perfect with all accessories. loving snapdeal,1.0
"Got the phone last week , well packed and delivered earlier than the given delivery date. After using the phone for 3 4 days I can say that the product is awesome .",1.0
nice phone and good delivery turn around time,1.0
packing and everyting is good....,1.0
Amazing product ..... Excellent delivery by the seller with good packing,1.0
"Delivery was a bit of a pain. The new courier guy reported that address was incorrect and took the package without even ringing the doorbell. Had to raise a complaint to GoJavas and get the item delivered again.But having said all that about delivery, the product was up to my expectations.Packaging was excellent.Product is 100% genuine.The exchange offer was good too. (Got rid of my old desktop)",1.0
Got sealed packaged phone satsfid with the service and phone,1.0
This is the packing level of snapdeal for an iPhone. Not got as per standard delivery date.,0.0
Grt service,1.0
Good phone and good delivery by snapdeal,1.0
nice service by sd.,1.0
love it was scared of the old delivery news regarding iphone sales on snapdeal but was a relief on buying a one geniun product at such low price and that too on time ????.,1.0
WOnderful in time delivery by Snapdeal. Product absolutely fine.,1.0
Excellent Product & super fast shipping,1.0
Delivered before on time. Nice service. Good product and delivered with care.,1.0
Goo packing perfect condition,1.0
"It is advised you to check your iphone status with below 2 steps.1.where to find your iOS device's serial number, IMEI/MEID, CDN, and ICCID-          https://support.apple.com/en-in/HT2040732.enter your serial number, IMEI/MEID, CDN, and ICCID in the link given below & see it's status,warranty&purchase-https://checkcoverage.apple.com/gb/en/NOTE:if you find any problem plz use 14 days RETURN POLICY.                                       Technical Problems-as the iphone 5s has metal body it 'll heaten up quickly when we play processor strained action games (like SHADOW FIGHT,ASPHALT 8,CLASH OF TITANS)-iphone has genius sensors like Motion sensor,Ambient Light sensor. They don't work at night so you will feel better with normal phone (8MP+) at night.Except these two tech problems all other features are BADASS!",1.0
My iphone came in 1 day .very fast service with the geniune Iphone product good packing.Great music experience with itunes camera is owesome ....slowmotion rocks..Thanks snapdeal,1.0
thanks for the product on time delivery,1.0
Great product and most importantly timely delivery provided by snapdeal :),1.0
"Reliable, reasonable and rapid services. Thanks snap deal for my iPhone.  Thanks for colourful and hottest deal.",1.0
surprising delivery within 24 hrs.nice product. iphone is the iPhone.,1.0
"Great Phone,  surprisingly low price, smooth and timely delivery. Thanks to Snapdeal",1.0
Awesome and quick delivery by Snapdeal which was not expected.Coming to the product its genuine loved it !!,1.0
Good price good product and ontime  delivery,1.0
"This was an excellent deal. Getting an iPhone with latest iOS below 20K in India is unbelievable. No need to mention about iPhone's class. I find better deals on Snapdeal as compared to Amazon or flipkart. Snapdeal's delivery is also superfast and hassle-free. So 5 stars to both, iPhone 5S and Snapdeal. Keep up the great customer orientation.",1.0
This IPhone is nice. Updated with new operating OIS 9.2.1 packing date is 25 Feb 2016. Nice iPhone 5s.,1.0
Genuine product....delivered before the expected date....packing was indestructible.....lower price at that time.....but next day price even cut and become 19k... Overall Good work snapdeal...Hope for continuing this kind of gud work.,1.0
Thanks snap deal really good service with quick delivery than estimated time. Good product and hope we continue honest services.,1.0
Received within the time of delivery. Package is firmly packed and delivered safely. Becoz its Apple...,1.0
"Seller is as good as the product. Maintained perfect time, delivery. Highly recommended",1.0
Totally satisfied with product and service.....,1.0
Very fast delivery got latest iOS thanks snapdeal,1.0
ek no service,1.0
the mobile was packed in good condition with 1 year manufacturer warranty. 100% genuine product!,1.0
Good product and good service,1.0
iPhone 5s is bestest among all the iPhones created by Apple.Real value for money and thnx to snapdeal for faster delivery.,1.0
I am satisfied with the product and the service given by snap deal,1.0
Service of snapdeal is very good and packing of parcel also very good. The courier service delivery boy not behaving properly. While delivering  if address is not found delivery boy arguing with customer and telling if you not receive the parcel I will return the parcel where it was came. So snapdeal please look in the matter. The product is good.,1.0
Exlent service n orignal product guarranty,1.0
Nice service,1.0
"Very Nice product, Good delivery and Exchange process.",1.0
Quick delivery,1.0
Order made at 11pm while I was drunk . Next day morning I received call from the guys for delivery ..That's super quick ever ! And that too an iPhone 5s!!,1.0
thank u snap deal and seller for this awesome product...thanks a lot. u have given me early delivery..thank u again....and great packing thanks,1.0
very good product..  and very fast delivery by snapdeal..  good packaging..,1.0
I am completely satisfied with dealer and snapdeal service.,1.0
Amazing phone and amazing service delivery by snapdeal. The classy phone and the classy felling.,1.0
"Really very good product, fast delivery, good package ....",1.0
Superb service and packaging also done very well,1.0
The delivery was very quick.THanku Snapdeal,1.0
Good delivery,1.0
Fully trustable product and nice delivery time...,1.0
good service,1.0
Awesome phone quick delivery thank u snapdeal,1.0
good service,1.0
very speed delivery,1.0
very good service and product,1.0
Ordered for this phone coz got it at a reasonable price.. better than amazon... and would continue shopping with SnapDeal...,1.0
"good and safety delivery with in 3days,",0.0
"superb product,good battery life ,and good packing , delivery within 3 days...thnks to snapdeal",1.0
satisfied.. good product. checked under Apple warranty cover. it is covering,1.0
Really very genuine and fine product. Also very fast delivery and i am really happy with the service of snapdeal.. Ty sd,1.0
I'm impressed with the blazingly fast delivery of this item. I order it on night and I got the item in the morning. All this with no extra charge.,1.0
phone is one of the best product. loved it. but courier service  jv express services are not gud. rest product is satisfactory..,1.0
original product and extremity fast delivery by Snapdeal.,1.0
"Nothing to comment about Apple product, as one can go through plethora of review literature available online...This post is only and only a salute to Snapdeal.. Ordered the Phone on 14th Jan and received the same within 5 days... viz., 2 days prior to committed date... Packing was done fantastically... no issue whatsoever with the product quality...All in all Superb Service from Snapdeal.... Good to see a startup working at such an impeccable delivery mechanism.. Keep it up guys.. !!CheersAbhishek",1.0
I received the product very fast after order. 100% perfect packing. iPhone was fully sealed. Latest manufactured (Nov 2015) rceievd with iOS 9.1. 100% recommending Snapdeal for your iPhone 5S Purchase. Thanks Snapdeal.,1.0
Thank you for providing iPhone for such a low price and instant delivery hats off snapdeal,1.0
IPhone 5s is good phone - No doubt Snapdeal as always good deal and Prompt delivery,1.0
Thank you Snap Deal...Seal packed perfect..trust worthy..keep it up. . n i also like to thank SD courier partner xpressbees..super fast delivery. .thank u from the buttom of my heart..i reccomend to others too......m happy.,1.0
Good delivery,1.0
Got my all time fav mobile through snapdeal with safe and secure . The product is good and original and i hv checked my warranty also,1.0
Delivery at time...Genuine product ????????,1.0
As usual snapdeal stands for its  quality & nice delivery,1.0
Original apple product with fast delivery and best price option.satisfied with the purchase and would recommend to others.,1.0
Good service and product quality,1.0
Delivery was superfast.Well to be honest i thought it wl b the most user unfriendly but to my surprise it wasnt.on a full charge and decent 4G usage battery lasted for 15 hours.and yes u can sync mp3 songs from laptop and dont have to buy everything from itunes.the only con that i found was the charger microusb cable it looks very delicate and a little extra tug may just damage it.,1.0
"After long a phone with perfct usability,  style and overall a package to serve all purposes of a phone and beyond. As all i phones its again a master piece 200percent satisfied.",1.0
"Nice, Product is awesome and also the delivery service just great!!!!!",1.0
100% satisfied with the seller ; 100% satisfied with the snapdeal ; 100% satisfied with the transport; 100% satisfied with the packing; genuine product; warranty covers;  so if anybody wants he or she can surely can go for it......thumbs up,1.0
Got this gadget only in 21999 when same was available on Amazon at 25000 and the delivery speed of snapdeal is great with good packing and phone was 100% genuine only over all great experience shopping from snapdeal,1.0
excellent mobile....superr fast delivery,1.0
delivered in time... packing was perfect(Previously purchased Ipad From SD that packing was also good).. phone is brand new and working awesome... Thank you SD keep it up,1.0
FAST DELIVERY ORIGINAL PRODUCT !!!,1.0
very good with on time delivery,1.0
Ppl bought it for 35+ just 6 months back... Right time to buy one if any ...snapdeal improved n at par with flkart now amazon is worse than infibeam n shopclues,1.0
nice product and good service,1.0
Got this for good deal and kudos to seller for nice packing...could have been better... IPhone 5s cannnot the post the experience I have with 5S....stylish...perfect in hand...AWESOME...,1.0
"I got the original phone, that's the best thing, you can believe the snapdeal, also the phone looks so nice, really happy getting the phone before the promised delivery time.",1.0
Very good service of Snapdeal and the product is comes with fresh packing,1.0
the mobile was packed in good condition with 1 year manufacturer warranty.got it only 3 days.100% genuine product!,1.0
I bought this device from snapdeal. The packaging and service was brilliant. I got my product delivered before expected delivery date.About I phone 5S: I am very happy with this device. Was fed up of using android device. Now. finally got my first I phone and this is just amazing.,1.0
Best service,1.0
I m very happy ..from service of snapdeal plus compare to snapdeal,1.0
Very good service,1.0
"Awesome phone. Great in performance, value for moneyAlso great delivery by Snapdeal!",1.0
Best service of snap deal,1.0
I got my iphone delivered in 3 days. Quick delivery  and easy tracking.,1.0
"As soon as I ordered my iPhone, it got delivered soo soo soon and I was so happy with their delivery timing since it was a gift..  Thank u soo much..  Also,  I would like to add that the phone is amazing and really worth buying..",1.0
Am apple user since 2006First time i brought from snapdeal like apple fon its origional peace n satisfied delivery,1.0
Genuine product and quick delivery,1.0
great deal.. worth for the money it costs.. go ahead buy it.. sd rocks perfect delivery.. iphone 5s at its very best price..,1.0
Both product and service of snapdeal is very good.,1.0
"I got my product in excellent condition in excellent packaging and much before the promised delivery time. To be precise, I got it on the 3rd day of placement of order.",1.0
I get the mobile at the date was the dealer tell. The packing was little poor but the handling is really good. It's work good condition.,1.0
Awesome service i m satisfied thankyou snapdeal,1.0
Guys ! PLEASE BUY PHONES HERE ! SUPER FAST DELIVERY ! ADORABLE PACKING !,1.0
Got the delivery earlier than I anticipated. The product is original and flawless. The phone runs smoothly without any fuss or lag. I would recommend everyone to buy from Snapdeal.,1.0
I was using IPhone 5 and so not new to the quality of Apple. It is always better than the the other best. But experience with this purchase from Snapdeal was quite thrilling. Received the product within two days- 5 days ahead of the schedule. Packing was very good and the new IPhone 5S was excellent as expected. Thanks to Snapdeal for providing such a good product at such a low rate.,1.0
Totally satisfied with service & delivery. ????,1.0
Its a perfect phone no doubtFully satisfied with the delivery Ordered on 22nd December and got on 25th December The most favourite feature of mine is-1) The Touch id2) The Camera,1.0
fast delivery... Brand new phone with 1 warranty (Checked in apple website).Would surely recommend to people who want to switch to ios from android.,1.0
Great tym to delivery ????,1.0
Recently I have purchased 5S through Snapdeal. Really appreciate of the amazing services of Snapdeal that 2-3 days he is delivered with proper seal and package. If anybody search under 30K than it is a best phone. Without any further risk they can purchase it.,1.0
"It's good I likes it, happy from snap deal services",0.0
Excellent product and excellent service by snapdeal,1.0
Genuine product On time delivery Lowest price Snapdeal good job,1.0
Dont think much over it. U can buy it without any hesitation. Snapdeal also plays a better service,1.0
I bought it 9 days back. Well its a good product. Gets a little heated while charging. I got it before the promised delivery date so good work by snap deal on that front. The box was neatly packed with all the accessories in good condition. Yet to use it in full throttle mode. So won't make any over enthusiastic comment. One feedback to snap deal is please increase the refund/exchange policy time period. 7 days is not enough for an electronic device. Flipkart has 30 days so at least make it 15 days or so. Over all satisfied as of now,1.0
I m really happy with snapdeal delivery not just fast it's too fast...,1.0
"Got the product in 2 days,  the packing was good and no damage. The product is hundred percent genuine and I never faced any issue with the delivery. Service was excellent.",1.0
"good service, perfect product,correct information",1.0
No review is needed. Good service by snapdeal.thats all,1.0
Good product. No complaints. Packing could have been better to prevent transportation damages.,1.0
"DELIVERY -IN TIME, QUALITY OF PRODUCT-OK",1.0
Working good.... Just received in 3 days with normal delivery.... Thanks Snapdeal..... First i was worried about the product..... But its very good.... Not a single issue in it,1.0
"Recently I purchased iPhone 5s from snapdeal... Good packaging, quick service,reasonable rate nd great experience...",1.0
Timely  delivery n nicely packaged,1.0
Snapdeal you are awesome. Received the phone before the delivery date. They took 3 days only. Thank you so much for the offer and it is the best price for iphone. Genuine product. Guys go for it,1.0
"Everything was appropriate, Awesome price in marketplace , Excellent delivery by Snapedeal, Unmatched quality.",1.0
Super fast delivery with awesome product .....,1.0
good & fast delivery &  good product,1.0
"i ordered the phone 2 days before and i recieved it today morning.The delivery is just amazing. Love u snapdeal for thatAnd the phone , it has got same features as iphone 6 (other than a bigger screen) at a very low price.I would say , One should go for it",1.0
Good delivery service and good product. I highly recommended Snapdeal for purchasing.....,1.0
Perfect service by snap deal . Great phone  no more to tell about t phone bcoz it s apple thats all,1.0
yes i recommend snap deal for best service,1.0
Good phone and fast delivery,1.0
Authentic product with quick delivery. Was a little skeptic about the quality however its the real deal.,1.0
"After long deliberation, I decided to pull the trigger, and go ahead with my first iPhone purchase, albeit for my mom, and I can't help but strongly recommend this product to others!The size of this phone in my opinion hits the sweet spot, as it is ideal for comfortable one hand use, and this was the biggest reason I went for the 5s for my mom, as she doesn't really use her phone to read much, which is the only benefit of owning the larger phablets. The quality of the camera is superlative, the touch is super responsive, and looks and build quality are just in a class of their own. Battery life is quite underwhelming, and that is the single biggest negative in this phone, but then again, battery life is the runt of the litter, and a neglected feature in almost all phones these days.But, the single biggest reason why I would recommend this product, is the iPhone user experience. You read and hear a lot about the seamless Apple software, and the benefits of hardware-software synergy, but you really have to see it in action to believe it. The phone is so so smooth, without any lags, which I've experience in almost all top Android phones at some time. The UI is extremely intuitive and user friendly, and my mother feels extremely happy and comfortable using the phone.It looks extremely good, will continue to get the latest software updates straight from Apple for the foreseeable time (the Iphone 4s, launched in late 2011, still gets iOS 9), is the ideal size if you don't use your phone as a reading device, and the camera and interface are superlative. Go for it!A note on Snapdeal and the seller - This was the best price I could find, and I literally searched everywhere. The delivery was comfortably quick, and hassle free. The customer care number actually connects without having to press too many numbers! 5/5",1.0
Prompt shipping and delivery,1.0
good and fast delivery,1.0
Wow got this product delivered on christmas day. very good service by snapdeal,1.0
"The product is very good and delivery was very fast thank you snapdeal, but the only problem is packing was very poor. Overall product is good on best price available on snapdeal compare to others.",1.0
I have always heard about snapdeal that it cheats customers . But my personal experience with snap deal was great. I has genuine product's and delivery is very fast. And i bought iphone its genuine. Thanks snapdeal,1.0
"Apple brand name itself describes the quality of product. As you know it is Very nice product.And thank you snapdeal for delivered  genuine product  with one year warranty. (I have checked in apple website).if you want to buy iphone , buy it from snapdeal.",1.0
"very quick delivery by snapdeal. Performance is awesome, very good camera comparing to other device of same range.",1.0
Placed the order on 25th Dec'15 and it was delivered on 28th Dec'15. Really quick execution and delivery. Phone is awesome and with reliability of Apple brand. Anytime better than Android phones. Love it and recommend it to all.,1.0
"It is my second iPhone after 4s, both purchased from Snapdeal and extremely satisfied with the prompt delivery and genuine pdt. Highly recommend because of best prices offered.",1.0
no doubt good packing and its a apple brand so hurry,1.0
Amazing phone and amazing delivery time. Prompt customer care response and prioritizing the requirements.,1.0
"Very efficient delivery . neatly packed original product . absolutely no issue.no need to speak about the product . this is undoutly the best phone below 25k. slightly surprised to see LTE working , thought 5s supports 3g only",1.0
"Seller has shipped a complete sealed boxed 100% genuine product at a very competitive rate. And the delivery was super-fast. One suggestion though is that to avoid frequent fluctuation of price. I mean it fluctuated so many time in a span of 7 days. Freezing the lowest price for a small window will help instill more confidence in Snapdeal,",1.0
Thank you snapdeal......A big thumbs up Awesome befor delivery befor time Good handling Thanx to Seller good deal...Worth.. buying,1.0
Good prompt service,1.0
"Only one thing that i dont like is battery but new box comes with new chargere or adaptors which have fast charging ability you can nearly fully charge in 1 hour. Other features are just aweseom like camera which is just 8 megapixel back side but can take over many smartphones with 13 mg camera , night photography is alsobvery good ,also front camera does it job well,it is also pocket friendly with 4 inch screen,one of the most important thing buy it from snapdeal because you can get it in nearly 4000-5000 less bucks than those offered in market,i get my iphone in fully new sealed pack condition,i also checked iphone and its accessories and they are 100% original, i have also checked my warranty and its is of full one year,if you want to check your warranty go to apple india website  and open support in that scroll down and select service and support then select service and support coverage then enter your serial number in the space provided on the page which opens, you can check your serial number in settings-general-about phone -scroll down there you will see your serial number. And finally i will tell you you can definately go with this iphone 5s its good in comparison to many other phones in this price segment. Also a great thanks to flipkart team and courier guys to deliver it fast and safely to me and also a original one. thank you SNAPDEAL TEAM !!!!....!!!!.........",1.0
"I have ordered for an I Phone 5S, which is delivered within 3 working days. Good service and quality product, worth buy it online through snap deal instead of going the a crowded market.",1.0
Nice products.  In short time delivery.,1.0
I never expected that snapdeal will bring this product to me in only two days i ordered the product on sunday night and received the same in wednesday morning. Great service by snapdeal this time.Thank U Snapdeal,1.0
I am a regular user of Apple but first time got such good price. Delivery also on record time. Very satisfied and would recommend Snapdeal to all .,1.0
i got full one year warranty when i activate my phone. battery life is ok. can use more than 12 hrs. there is a heating issue but not much. i also upgrade to ios 9.2. till now no issue. go for it. got it with a sealed package,1.0
I bought an iPhone 5s from snap-deal. I love the fast service of snap-deal. I got my iPhone very first day of ordering date. I was expecting it within 3-4 days but I received it 2nd day. Nice phone and  It's worth for your money. Thanks again snap-deal for your fast service.,1.0
was vry xcited n got delivery in jus  3 days bst fone no query no issues go for it n all the  reviews r postive dont think much jus grab it,1.0
"I received my order within 3-4 days which was well before the promised time frame. The product is genuine (I checked it through iPhone's web site). Packing was good. Only improvement which I would suggest to Snapdeal delivery - please make provision to swipe debit card on delivery. I had to take out cash from ATM to pay to delivery guy. I was also not ready to pay in advance as I am a bit skeptic about pre-payment.I have been an android user so far and some people told me that Apps availability is an issue with iPhone. Let me assure you all, its not true!!!! I found that all my required free android apps works well in iPhone and are free for iPhone as well. Finger print scanner is a delightful feature and works very well. Also, migrating from android to iOS is quite easy.",1.0
Delivery service is too fast....and i love the seller service,1.0
The best iPhone and very fast delivery and it was perfect.,1.0
as i have ordered it on 20th november with the hope to be delivered on 23rd nov on my birthday. i asked the cs for the fastest delivery but they said for 25th but when i get it on 23rd i was surprised. best ever gift on this birthday. thank you SNAPDEAL.,1.0
a genuine apple product. dont worry about warranty as it is done through online after entering the phone model info.cheers!,1.0
"Fast delivery,best phone with latest ios 9.1 ,also 4G i am very happy with this product thank you snapdeal",1.0
"You can't compare iPhone with any other phone. It's awesome phone runs with dragon ios. Kudos to Snapdeal for their excellent service , i received the product in 1 day. And its a genuine product. I highly recommend this product and snapdeal.",1.0
Delivery was before the expected day.... Very happy,1.0
received before delivery time and genuine product.,1.0
thanks sanpdeal for given me good deal for all time ...good product with less price and delivery was also fast. Thanks once again for Snapdeal.,1.0
Awesome product.....I received the product on 9 December.....Great service by snapdeal.......No need to tell about the product because the brand itself is sufficient......Great work by snapdeal and apple.....,1.0
This was my first online purchase of cell phone and i was not really sure about it. But i would rate snapdeal as the best compared to other sites and the product and services were up to the mark.,1.0
Thank you Snapdeal and the seller. I received my dear phone in time. Amazed with the promptness in service and quality product. I see our relationship continuing for a longer future until you fail my expectations. Thanks again Snapdeal.,1.0
This is my first ever purchase with snapdeal. I am a regular buyer of flipkart but got glued to the price of iphone 5s offered by snapdeal. I hope that i get a genuine n fresh phone by the seller A1 DEALS - VOI n build a trust level. Rest feedback n rating  abt product n service will follow asa I hv recd my order.,1.0
This is the frist time that made me happy with the delivery . I got my iphone in time and I am satisfy with product.,1.0
good packing and product and nice use iphone,1.0
"good value for money, the product bought at very competitive price. It had problem on day one but Apple service replaced with new set.",1.0
The phone is really good worth buying it but courier service is not upto the mark,1.0
Good sellerseller and fast delivery by gojavas,1.0
"very good packing at good cost, decent shipping time",1.0
"Hello Guys,15 Nov 15 i received my I phone 5s This is a Good Phone, But the Snapdeal Delivery Part is Worst. Parcel Packing in not good. Phone work properly at that time but Battery drain to fast..... I hope its work... Buy this product....",1.0
The product is awesome as well as the service from Snapdeal,1.0
Genuine prodact and nice service and delivery also nice,1.0
It's amazing... product and warranty is genuine... Happy with Snapdeal - offers.,1.0
Nice product and got this in best price very speed delivery and very nice packing got this in best price,1.0
IPhone always strike the mind of viewers. Everybody notice that I have iPhone and they also discuss regarding my iPhone. I have given suggestions to my all friends and relatives to purchase iPhone from snapdeal because they are giving good service before delivery and I do notknow about after service  Overall I have good experience with snapdeal.,1.0
I am happy with the product as the packing was good and I got the product in good conditon. I only wished they could support a 1 day delivery option as the wait for my phone was killing :). But i did get the phone is 4 days btw,1.0
I got this phone today and its awesome. Nice packaging and timely delivery by Snapdeal. I give 5 stars to the seller. Thanks snapdeal.,1.0
I asked the delivery guy to open the parcel and he opened it up.  Very much satisfied with the great service from snapdeal team. Cheers!,1.0
Lightning speed delivery... Way to go Snap Deal team. Got it at a great price too. 5Stars all the way....,1.0
Perfect Phone for my need. Quite delay due to Diwali Sale. But Safe delivery.,1.0
Fast Delivery & great price with genuine product. Go for it.,1.0
Excellent condition. Cheapest among all online & offline stores.Delivery was bit longer but OK.,1.0
